order_id,order_date,customer,product,category,quantity,price,region
10082,2025-11-05,Olivia Miller,Tablet,Electronics,2,571.97,North
10083,2025-07-31,Bob Lee,Monitor,Electronics,5,326.16,East
10084,2025-02-20,Benjamin Jackson,Keyboard,Accessories,3,77.16,East
10085,2026-10-26,Emma Wilson,Chair,Furniture,4,273.08,North
10086,2026-10-10,John Smith,Tablet,Electronics,2,625.12,North
10087,2025-01-09,Olivia Miller,Printer,Electronics,5,211.12,North
10088,2026-01-11,Benjamin Jackson,Tablet,Electronics,4,590.03,South
10089,2026-09-16,David Jones,Webcam,Accessories,3,95.74,East
10090,2026-02-10,Benjamin Jackson,Headphones,Accessories,2,113.94,West
10091,2025-12-09,John Smith,Webcam,Accessories,4,90.28,North
10092,2025-09-27,Daniel Garcia,Webcam,Accessories,1,90.44,South
10093,2025-05-27,Emily Taylor,Laptop,Electronics,4,1192.93,North
10094,2025-09-30,Sarah Kim,Printer,Electronics,4,222.04,West
10095,2025-07-26,Emma Wilson,Mouse,Accessories,3,26.27,South
10096,2026-06-26,David Jones,Laptop,Electronics,1,1229.73,North
10097,2025-06-11,Emily Taylor,Mouse,Accessories,5,24.05,East
10098,2026-05-06,James Anderson,Headphones,Accessories,2,130.21,North
10099,2026-02-20,Bob Lee,Laptop,Electronics,2,1303.27,West
10100,2025-04-20,William Thomas,Webcam,Accessories,5,84.32,West
10101,2025-10-18,Emma Wilson,Laptop,Electronics,4,1176.15,North
10102,2026-10-20,William Thomas,Desk,Furniture,1,411.21,South
10103,2026-09-16,Michael Davis,Desk,Furniture,3,442.88,South
10104,2026-08-23,Benjamin Jackson,Desk,Furniture,1,487.82,South
10105,2025-01-18,Sarah Kim,Chair,Furniture,5,238.83,South
10106,2025-11-01,William Thomas,Laptop,Electronics,4,1231.08,West
10107,2026-12-06,Emma Wilson,Desk,Furniture,2,411.35,East
10108,2026-07-15,Bob Lee,Desk,Furniture,4,490.13,South
10109,2025-03-15,Emma Wilson,Keyboard,Accessories,1,75.7,South
10110,2026-01-23,Emily Taylor,Monitor,Electronics,5,318.98,South
10111,2025-12-13,James Anderson,Monitor,Electronics,4,286.6,South
10112,2026-11-27,Ava Moore,Desk,Furniture,4,475.24,East
10113,2025-11-22,Sarah Kim,Webcam,Accessories,1,83.11,West
10114,2026-05-02,William Thomas,Monitor,Electronics,1,313.32,East
10115,2026-04-10,Sarah Kim,Keyboard,Accessories,5,80.39,East
10116,2026-12-06,Michael Davis,Desk,Furniture,3,413.66,East
10117,2025-05-17,Ava Moore,Headphones,Accessories,3,129.79,West
10118,2026-08-08,James Anderson,Laptop,Electronics,2,1262.44,West
10119,2026-05-01,Ava Moore,Laptop,Electronics,5,1088.33,East
10120,2026-10-27,Emma Wilson,Webcam,Accessories,2,91.64,West
10121,2026-04-21,Michael Davis,Chair,Furniture,2,271.17,South
10122,2025-05-20,Alice Brown,Mouse,Accessories,3,23.61,North
10123,2025-08-09,Ava Moore,Headphones,Accessories,4,123.76,East
10124,2025-01-28,David Jones,Monitor,Electronics,3,275.42,South
10125,2026-11-20,Michael Davis,Mouse,Accessories,3,26.47,South
10126,2025-04-26,Sarah Kim,Chair,Furniture,3,242.12,North
10127,2025-03-20,Sophia Martinez,Laptop,Electronics,4,1281.36,South
10128,2026-04-11,James Anderson,Printer,Electronics,4,207.26,South
10129,2025-09-22,Sophia Martinez,Desk,Furniture,2,474.55,West
10130,2025-03-12,William Thomas,Headphones,Accessories,5,122.36,East
10131,2026-11-23,Bob Lee,Headphones,Accessories,2,115.03,South
10132,2025-06-19,Benjamin Jackson,Keyboard,Accessories,3,84.54,West
10133,2026-02-27,Ava Moore,Mouse,Accessories,5,26.96,North
10134,2025-02-24,Benjamin Jackson,Printer,Electronics,2,215.86,South
10135,2025-01-30,John Smith,Headphones,Accessories,2,127.83,South
10136,2025-03-02,Michael Davis,Laptop,Electronics,1,1276.45,North
10137,2026-11-20,Ava Moore,Webcam,Accessories,1,82.75,East
10138,2025-09-04,Sarah Kim,Webcam,Accessories,4,90.43,East
10139,2025-10-22,Sophia Martinez,Keyboard,Accessories,3,75.57,North
10140,2026-06-23,James Anderson,Printer,Electronics,3,233.35,West
10141,2026-01-06,Michael Davis,Tablet,Electronics,1,554.23,West
10142,2025-04-18,Benjamin Jackson,Tablet,Electronics,5,624.78,North
10143,2025-01-30,Michael Davis,Desk,Furniture,3,426.73,West
10144,2026-03-28,Sarah Kim,Laptop,Electronics,2,1087.64,North
10145,2026-02-16,Daniel Garcia,Printer,Electronics,2,238.65,West
10146,2026-05-19,Bob Lee,Mouse,Accessories,4,25.59,North
10147,2025-03-12,Sarah Kim,Desk,Furniture,3,422.78,South
10148,2026-02-04,Michael Davis,Printer,Electronics,3,225.68,North
10149,2025-11-16,David Jones,Desk,Furniture,4,466.02,East
10150,2025-02-15,John Smith,Headphones,Accessories,4,124.4,West
10151,2026-06-21,Sophia Martinez,Printer,Electronics,4,233.12,North
10152,2025-07-05,James Anderson,Keyboard,Accessories,2,87.7,West
10153,2026-06-09,Emily Taylor,Tablet,Electronics,1,540.28,West
10154,2025-02-20,Sarah Kim,Headphones,Accessories,2,129.88,West
10155,2025-02-28,Benjamin Jackson,Chair,Furniture,4,239.26,East
10156,2025-11-30,Sarah Kim,Tablet,Electronics,4,620.93,West
10157,2026-06-20,Sophia Martinez,Keyboard,Accessories,5,75.25,West
10158,2025-01-17,Sarah Kim,Printer,Electronics,1,234.79,East
10159,2026-01-17,James Anderson,Laptop,Electronics,4,1109.8,South
10160,2025-07-17,Emma Wilson,Mouse,Accessories,1,24.39,East
10161,2025-04-06,Sophia Martinez,Chair,Furniture,1,246.27,North
10162,2025-10-11,James Anderson,Webcam,Accessories,4,82.95,East
10163,2026-02-23,Sarah Kim,Printer,Electronics,2,207.97,North
10164,2025-06-20,William Thomas,Tablet,Electronics,4,634.94,West
10165,2025-08-31,James Anderson,Keyboard,Accessories,1,87.07,West
10166,2025-01-27,Daniel Garcia,Tablet,Electronics,1,620.05,South
10167,2025-09-04,Alice Brown,Printer,Electronics,4,238.39,West
10168,2026-02-24,Emily Taylor,Laptop,Electronics,1,1282.24,East
10169,2025-08-17,David Jones,Chair,Furniture,5,273.85,East
10170,2025-06-28,David Jones,Chair,Furniture,4,268.78,North
10171,2025-03-25,Alice Brown,Webcam,Accessories,1,88.07,West
10172,2026-07-20,Alice Brown,Monitor,Electronics,2,276.26,South
10173,2026-07-04,Ava Moore,Tablet,Electronics,1,647.21,West
10174,2025-10-19,Olivia Miller,Laptop,Electronics,3,1302.05,West
10175,2026-05-20,Emily Taylor,Printer,Electronics,5,215.64,West
10176,2026-08-03,Daniel Garcia,Laptop,Electronics,5,1128.86,West
10177,2025-08-22,James Anderson,Keyboard,Accessories,1,87.25,West
10178,2025-06-04,Sarah Kim,Laptop,Electronics,3,1291.06,North
10179,2026-12-28,Olivia Miller,Monitor,Electronics,1,284.79,East
10180,2025-08-13,Sarah Kim,Mouse,Accessories,1,24.97,East
10181,2025-12-15,John Smith,Webcam,Accessories,1,91.57,North
10182,2025-05-21,Olivia Miller,Mouse,Accessories,2,25.35,East
10183,2026-12-20,Daniel Garcia,Headphones,Accessories,3,117.26,West
10184,2026-01-25,Sarah Kim,Headphones,Accessories,1,118.24,North
10185,2026-09-20,Benjamin Jackson,Desk,Furniture,1,473.19,West
10186,2025-06-21,Emma Wilson,Mouse,Accessories,4,23.59,South
10187,2025-05-31,Michael Davis,Monitor,Electronics,5,323.71,East
10188,2026-01-04,Sophia Martinez,Headphones,Accessories,4,110.73,East
10189,2025-03-30,Emily Taylor,Laptop,Electronics,4,1170.68,North
10190,2026-12-06,Olivia Miller,Tablet,Electronics,4,614.95,East
10191,2026-02-12,David Jones,Laptop,Electronics,2,1110.61,South
10192,2025-09-07,Ava Moore,Printer,Electronics,4,224.74,East
10193,2025-10-20,John Smith,Keyboard,Accessories,1,75.95,South
10194,2026-01-13,Emma Wilson,Webcam,Accessories,1,92.91,East
10195,2025-05-17,Emily Taylor,Tablet,Electronics,1,557.81,East
10196,2026-02-24,Ava Moore,Laptop,Electronics,1,1283.76,South
10197,2026-03-02,Michael Davis,Laptop,Electronics,4,1199.13,North
10198,2026-08-22,Alice Brown,Mouse,Accessories,3,27.12,East
10199,2026-05-18,Sophia Martinez,Headphones,Accessories,4,122.97,North
10200,2026-09-13,John Smith,Desk,Furniture,1,454.7,West
10201,2025-06-17,William Thomas,Laptop,Electronics,5,1084.77,South
10202,2026-07-04,Michael Davis,Tablet,Electronics,2,604.17,East
10203,2025-04-17,Michael Davis,Laptop,Electronics,5,1232.36,North
10204,2025-12-26,David Jones,Laptop,Electronics,4,1256.43,South
10205,2025-12-16,William Thomas,Tablet,Electronics,3,619.65,East
10206,2026-02-16,Michael Davis,Headphones,Accessories,1,109.18,West
10207,2025-12-28,James Anderson,Monitor,Electronics,3,314.82,East
10208,2025-02-12,Bob Lee,Tablet,Electronics,1,612.41,East
10209,2026-12-04,Sophia Martinez,Desk,Furniture,4,437.4,South
10210,2025-02-23,James Anderson,Printer,Electronics,5,213.95,East
10211,2025-08-03,Alice Brown,Monitor,Electronics,3,313.9,West
10212,2025-07-22,William Thomas,Printer,Electronics,4,217.47,North
10213,2025-05-29,Sarah Kim,Monitor,Electronics,2,308.89,East
10214,2026-10-31,Sophia Martinez,Keyboard,Accessories,5,72.5,North
10215,2026-08-28,Benjamin Jackson,Keyboard,Accessories,1,81.89,South
10216,2025-03-18,Emily Taylor,Chair,Furniture,2,245.91,East
10217,2026-05-18,Emily Taylor,Chair,Furniture,1,246.35,North
10218,2025-08-17,David Jones,Monitor,Electronics,4,274.43,North
10219,2025-01-29,Alice Brown,Webcam,Accessories,1,82.97,West
10220,2025-07-26,Alice Brown,Mouse,Accessories,3,24.69,South
10221,2025-06-15,James Anderson,Webcam,Accessories,3,89.48,South
10222,2025-05-20,Alice Brown,Mouse,Accessories,5,24.94,North
10223,2025-07-09,Benjamin Jackson,Keyboard,Accessories,3,83.46,East
10224,2026-02-05,Alice Brown,Tablet,Electronics,4,598.91,West
10225,2026-09-14,Ava Moore,Webcam,Accessories,5,94.77,North
10226,2026-03-21,William Thomas,Laptop,Electronics,2,1178.58,East
10227,2025-03-04,Emma Wilson,Mouse,Accessories,2,27.4,South
10228,2026-07-28,Benjamin Jackson,Printer,Electronics,1,222.53,East
10229,2026-10-08,Emma Wilson,Headphones,Accessories,5,111.61,North
10230,2026-10-11,Sarah Kim,Webcam,Accessories,2,94.1,North
10231,2025-10-25,John Smith,Mouse,Accessories,5,23.86,East
10232,2026-01-14,Daniel Garcia,Laptop,Electronics,2,1273.84,South
10233,2026-10-21,Emily Taylor,Monitor,Electronics,2,307.01,South
10234,2026-06-06,William Thomas,Laptop,Electronics,3,1219.7,East
10235,2025-10-12,Emily Taylor,Printer,Electronics,4,204.56,East
10236,2025-07-27,John Smith,Headphones,Accessories,1,124.09,East
10237,2025-05-19,William Thomas,Monitor,Electronics,2,303.21,South
10238,2026-11-07,Sophia Martinez,Chair,Furniture,4,266.21,North
10239,2025-11-04,Bob Lee,Printer,Electronics,3,223.76,South
10240,2025-10-21,Sophia Martinez,Printer,Electronics,3,207.41,East
10241,2025-12-29,Alice Brown,Laptop,Electronics,3,1189.48,South
10242,2025-12-13,Michael Davis,Printer,Electronics,1,210.35,South
10243,2026-05-05,Daniel Garcia,Keyboard,Accessories,3,75.06,West
10244,2025-01-19,Olivia Miller,Laptop,Electronics,4,1198.07,East
10245,2025-02-10,Michael Davis,Laptop,Electronics,2,1228.91,North
10246,2026-05-29,David Jones,Tablet,Electronics,4,618.11,East
10247,2025-02-02,Ava Moore,Laptop,Electronics,2,1150.38,West
10248,2025-05-22,James Anderson,Tablet,Electronics,4,627.39,East
10249,2026-07-07,Emma Wilson,Tablet,Electronics,1,655.25,South
10250,2026-05-19,Sophia Martinez,Mouse,Accessories,1,24.03,West
10251,2025-09-20,Daniel Garcia,Monitor,Electronics,5,298.27,East
10252,2025-09-15,Ava Moore,Tablet,Electronics,4,597.67,North
10253,2025-06-09,Bob Lee,Monitor,Electronics,3,278.28,North
10254,2026-11-01,Alice Brown,Printer,Electronics,3,204.92,North
10255,2025-12-05,Sarah Kim,Tablet,Electronics,2,540.42,North
10256,2025-10-22,Olivia Miller,Headphones,Accessories,2,122.1,East
10257,2026-10-30,Sophia Martinez,Keyboard,Accessories,5,83.58,West
10258,2026-05-07,Benjamin Jackson,Laptop,Electronics,1,1200.63,West
10259,2026-07-25,Sophia Martinez,Tablet,Electronics,1,568.1,South
10260,2026-04-29,Sarah Kim,Tablet,Electronics,2,600.53,South
10261,2025-10-24,John Smith,Tablet,Electronics,4,642.42,East
10262,2025-03-05,James Anderson,Webcam,Accessories,4,94.92,East
10263,2025-08-23,Emma Wilson,Webcam,Accessories,5,96.42,North
10264,2026-04-05,Sarah Kim,Printer,Electronics,2,204.22,North
10265,2026-10-01,Sophia Martinez,Printer,Electronics,2,207.59,East
10266,2025-01-29,Emily Taylor,Monitor,Electronics,5,303.01,West
10267,2025-07-07,Ava Moore,Tablet,Electronics,1,629.86,South
10268,2026-01-18,John Smith,Monitor,Electronics,2,315.02,South
10269,2026-02-13,John Smith,Laptop,Electronics,1,1301.6,North
10270,2026-07-18,Emma Wilson,Desk,Furniture,3,478.18,South
10271,2025-12-26,Emily Taylor,Desk,Furniture,5,434.05,North
10272,2026-02-11,William Thomas,Tablet,Electronics,2,560.58,West
10273,2025-07-04,David Jones,Tablet,Electronics,4,570.21,North
10274,2025-02-23,Daniel Garcia,Chair,Furniture,2,244.86,North
10275,2025-11-30,James Anderson,Laptop,Electronics,4,1116.55,South
10276,2025-12-21,James Anderson,Keyboard,Accessories,1,86.82,North
10277,2026-01-27,Daniel Garcia,Printer,Electronics,1,215.56,West
10278,2025-08-25,Sophia Martinez,Monitor,Electronics,1,276.71,North
10279,2025-05-25,Emma Wilson,Webcam,Accessories,5,89.05,East
10280,2026-01-08,James Anderson,Printer,Electronics,1,216.77,East
10281,2026-09-30,Daniel Garcia,Webcam,Accessories,5,84.4,South
10282,2026-07-22,Sophia Martinez,Tablet,Electronics,3,656.43,East
10283,2026-12-27,David Jones,Chair,Furniture,2,246.23,West
10284,2026-02-17,Ava Moore,Mouse,Accessories,2,24.37,East
10285,2025-12-05,Benjamin Jackson,Monitor,Electronics,2,314.08,North
10286,2025-06-15,John Smith,Mouse,Accessories,2,26.17,West
10287,2026-06-08,John Smith,Chair,Furniture,5,225.84,North
10288,2025-04-23,William Thomas,Printer,Electronics,1,240.82,East
10289,2025-04-12,Daniel Garcia,Desk,Furniture,5,479.82,South
10290,2025-07-31,Alice Brown,Headphones,Accessories,2,108.05,East
10291,2026-03-29,Michael Davis,Chair,Furniture,4,260.34,East
10292,2026-01-10,James Anderson,Headphones,Accessories,4,118.77,North
10293,2025-11-02,Ava Moore,Desk,Furniture,4,461.69,South
10294,2025-05-26,James Anderson,Mouse,Accessories,2,22.69,North
10295,2025-08-13,Emily Taylor,Monitor,Electronics,4,311.92,West
10296,2026-05-30,David Jones,Monitor,Electronics,5,302.99,West
10297,2025-07-15,Alice Brown,Mouse,Accessories,2,25.3,South
10298,2026-10-08,Sophia Martinez,Desk,Furniture,3,440.51,North
10299,2025-03-21,Alice Brown,Webcam,Accessories,5,93.14,East
10300,2025-02-04,Michael Davis,Keyboard,Accessories,2,77.34,South
10301,2025-12-04,John Smith,Printer,Electronics,4,204.19,East
10302,2025-01-15,James Anderson,Keyboard,Accessories,4,80.05,South
10303,2025-10-10,Daniel Garcia,Mouse,Accessories,3,24.97,West
10304,2025-02-18,Emma Wilson,Mouse,Accessories,3,24.91,West
10305,2025-09-05,Bob Lee,Webcam,Accessories,4,94.27,North
10306,2025-02-20,David Jones,Desk,Furniture,3,423.8,East
10307,2026-11-25,Alice Brown,Mouse,Accessories,4,22.62,East
10308,2025-06-26,Bob Lee,Printer,Electronics,2,224.21,North
10309,2026-09-20,Emma Wilson,Chair,Furniture,5,236.65,South
10310,2025-01-16,Sarah Kim,Tablet,Electronics,5,556.83,North
10311,2025-03-21,Emily Taylor,Monitor,Electronics,4,320.24,East
10312,2025-11-21,Daniel Garcia,Webcam,Accessories,5,92.34,South
10313,2026-07-17,Sophia Martinez,Laptop,Electronics,5,1081.35,North
10314,2025-10-17,Emily Taylor,Chair,Furniture,3,265.96,East
10315,2026-01-17,Ava Moore,Laptop,Electronics,2,1091.54,North
10316,2025-12-24,Benjamin Jackson,Webcam,Accessories,4,94.73,East
10317,2026-11-06,Sophia Martinez,Laptop,Electronics,2,1263.64,East
10318,2026-05-26,Sarah Kim,Desk,Furniture,3,466.54,East
10319,2026-09-17,Emily Taylor,Tablet,Electronics,5,607.45,East
10320,2026-07-20,William Thomas,Monitor,Electronics,2,311.33,West
10321,2025-09-13,Bob Lee,Chair,Furniture,4,258.24,West
10322,2025-10-20,David Jones,Tablet,Electronics,1,580.13,South
10323,2025-02-24,Daniel Garcia,Headphones,Accessories,3,116.71,North
10324,2025-01-05,Bob Lee,Monitor,Electronics,2,278.53,East
10325,2025-03-24,Bob Lee,Mouse,Accessories,1,26.51,East
10326,2025-07-20,David Jones,Desk,Furniture,2,469.16,South
10327,2026-05-25,David Jones,Desk,Furniture,4,446.66,West
10328,2025-04-03,William Thomas,Tablet,Electronics,4,570.85,West
10329,2026-03-12,Sophia Martinez,Laptop,Electronics,2,1310.66,South
10330,2025-05-06,Sophia Martinez,Keyboard,Accessories,5,83.53,North
10331,2025-02-15,Ava Moore,Keyboard,Accessories,3,84.17,West
10332,2025-07-22,Michael Davis,Laptop,Electronics,4,1292.58,South
10333,2026-08-01,Alice Brown,Laptop,Electronics,3,1118.08,East
10334,2026-10-11,Daniel Garcia,Printer,Electronics,1,222.39,North
10335,2026-07-17,Emma Wilson,Desk,Furniture,2,421.18,West
10336,2025-01-21,Ava Moore,Webcam,Accessories,2,82.51,South
10337,2025-04-03,John Smith,Headphones,Accessories,4,116.99,West
10338,2025-03-19,William Thomas,Webcam,Accessories,3,98.34,South
10339,2026-09-19,David Jones,Keyboard,Accessories,3,78.35,North
10340,2025-05-15,John Smith,Mouse,Accessories,1,24.47,West
10341,2025-10-26,Daniel Garcia,Keyboard,Accessories,2,78.1,North
10342,2025-03-27,Olivia Miller,Mouse,Accessories,1,25.67,South
10343,2026-09-27,John Smith,Mouse,Accessories,1,22.93,East
10344,2025-08-04,Emma Wilson,Printer,Electronics,5,220.5,West
10345,2025-03-06,Benjamin Jackson,Chair,Furniture,3,254.78,North
10346,2026-07-19,David Jones,Laptop,Electronics,3,1202.01,North
10347,2026-06-19,Sarah Kim,Laptop,Electronics,4,1187.46,East
10348,2026-04-30,Emily Taylor,Mouse,Accessories,5,25.29,East
10349,2025-02-02,Ava Moore,Webcam,Accessories,3,92.53,East
10350,2025-01-03,Olivia Miller,Desk,Furniture,2,429.74,North
10351,2025-07-25,Bob Lee,Webcam,Accessories,5,93.84,South
10352,2025-02-08,Ava Moore,Mouse,Accessories,3,26.27,West
10353,2025-03-25,Emma Wilson,Headphones,Accessories,2,122.65,South
10354,2026-10-30,William Thomas,Headphones,Accessories,4,108.88,West
10355,2026-05-11,Bob Lee,Chair,Furniture,4,263.81,East
10356,2025-09-28,John Smith,Webcam,Accessories,1,95.99,East
10357,2026-02-22,William Thomas,Keyboard,Accessories,1,81.11,West
10358,2025-08-07,David Jones,Keyboard,Accessories,3,85.94,West
10359,2025-03-20,Olivia Miller,Monitor,Electronics,4,283.69,West
10360,2025-09-22,Emily Taylor,Monitor,Electronics,1,294.68,East
10361,2026-09-17,Emily Taylor,Keyboard,Accessories,3,75.27,East
10362,2025-01-08,James Anderson,Monitor,Electronics,1,295.55,South
10363,2025-08-13,Sarah Kim,Mouse,Accessories,3,24.38,North
10364,2026-02-08,Michael Davis,Chair,Furniture,3,236.17,South
10365,2026-01-20,Alice Brown,Monitor,Electronics,5,293.82,East
10366,2026-05-09,Alice Brown,Monitor,Electronics,4,275.86,North
10367,2025-04-05,Bob Lee,Mouse,Accessories,5,23.74,North
10368,2025-11-02,David Jones,Tablet,Electronics,5,635.31,North
10369,2025-08-16,William Thomas,Chair,Furniture,4,255.62,South
10370,2026-04-19,Michael Davis,Headphones,Accessories,2,111.25,West
10371,2025-03-13,Benjamin Jackson,Desk,Furniture,1,439.75,West
10372,2025-12-10,Daniel Garcia,Monitor,Electronics,4,281.46,West
10373,2025-08-05,Sophia Martinez,Printer,Electronics,3,219.79,East
10374,2025-08-23,Alice Brown,Webcam,Accessories,1,85.63,South
10375,2025-01-31,John Smith,Laptop,Electronics,1,1097.5,North
10376,2025-08-23,Michael Davis,Laptop,Electronics,1,1295.18,North
10377,2025-04-05,Emily Taylor,Tablet,Electronics,4,612.37,South
10378,2026-12-24,Bob Lee,Monitor,Electronics,4,274.78,East
10379,2025-09-01,Sophia Martinez,Printer,Electronics,5,211.41,South
10380,2025-03-15,John Smith,Monitor,Electronics,2,276.57,South
10381,2025-02-14,Sophia Martinez,Webcam,Accessories,3,84.04,East
10382,2026-08-25,Olivia Miller,Keyboard,Accessories,2,80.16,North
10383,2026-10-07,Daniel Garcia,Chair,Furniture,3,247.54,South
10384,2026-07-09,Benjamin Jackson,Desk,Furniture,2,436.05,North
10385,2026-03-28,James Anderson,Headphones,Accessories,4,119.88,East
10386,2026-11-23,Sarah Kim,Tablet,Electronics,2,582.79,South
10387,2026-02-06,Benjamin Jackson,Headphones,Accessories,1,116.26,East
10388,2025-11-23,William Thomas,Mouse,Accessories,2,26.98,South
10389,2026-07-11,Benjamin Jackson,Headphones,Accessories,1,129.96,West
10390,2025-09-12,Ava Moore,Chair,Furniture,2,253.36,North
10391,2026-09-25,Sophia Martinez,Mouse,Accessories,2,26.16,West
10392,2025-10-05,James Anderson,Keyboard,Accessories,5,78.06,East
10393,2025-09-26,David Jones,Printer,Electronics,1,241.48,West
10394,2025-08-03,Sophia Martinez,Tablet,Electronics,3,654.08,West
10395,2026-11-06,John Smith,Webcam,Accessories,4,91.54,North
10396,2026-08-21,James Anderson,Tablet,Electronics,3,569.02,North
10397,2026-07-17,James Anderson,Webcam,Accessories,4,82.39,East
10398,2026-01-05,Benjamin Jackson,Tablet,Electronics,5,640.63,South
10399,2025-04-18,Bob Lee,Monitor,Electronics,1,289.31,East
10400,2026-12-30,Sophia Martinez,Monitor,Electronics,1,324.96,South
10401,2025-05-01,William Thomas,Mouse,Accessories,3,25.77,East
10402,2025-02-20,John Smith,Monitor,Electronics,1,309.67,North
10403,2026-08-17,Olivia Miller,Headphones,Accessories,1,119.91,West
10404,2026-08-11,Benjamin Jackson,Chair,Furniture,4,242.45,East
10405,2025-04-27,James Anderson,Monitor,Electronics,2,324.97,South
10406,2025-05-22,James Anderson,Webcam,Accessories,1,84.51,North
10407,2025-09-22,Emily Taylor,Webcam,Accessories,5,92.06,East
10408,2025-06-25,Sophia Martinez,Laptop,Electronics,3,1241.51,South
10409,2026-06-21,John Smith,Mouse,Accessories,4,24.73,South
10410,2025-06-18,Sarah Kim,Desk,Furniture,3,454.05,North
10411,2025-07-19,Sophia Martinez,Desk,Furniture,1,448.25,West
10412,2025-08-23,Sarah Kim,Webcam,Accessories,1,91.98,North
10413,2026-01-04,Bob Lee,Printer,Electronics,3,216.64,West
10414,2025-09-11,Emily Taylor,Chair,Furniture,3,252.61,South
10415,2025-10-12,Sophia Martinez,Monitor,Electronics,4,281.4,North
10416,2025-12-22,Olivia Miller,Printer,Electronics,5,207.33,South
10417,2025-12-12,Bob Lee,Printer,Electronics,5,201.58,South
10418,2025-12-28,John Smith,Laptop,Electronics,5,1225.85,South
10419,2025-08-06,Emily Taylor,Printer,Electronics,2,213.64,South
10420,2025-10-02,Ava Moore,Laptop,Electronics,4,1129.44,North
10421,2025-02-13,William Thomas,Keyboard,Accessories,2,76.0,East
10422,2025-11-27,William Thomas,Keyboard,Accessories,4,73.72,North
10423,2026-12-16,Michael Davis,Desk,Furniture,2,440.61,East
10424,2026-12-31,John Smith,Keyboard,Accessories,3,80.34,East
10425,2025-12-21,Benjamin Jackson,Printer,Electronics,1,224.85,North
10426,2025-06-20,Sarah Kim,Laptop,Electronics,1,1312.01,East
10427,2026-10-06,Ava Moore,Desk,Furniture,1,489.37,West
10428,2025-07-06,Sarah Kim,Mouse,Accessories,3,23.39,East
10429,2025-03-28,Sophia Martinez,Laptop,Electronics,1,1281.7,North
10430,2026-11-27,Alice Brown,Headphones,Accessories,4,108.15,West
10431,2025-06-29,Ava Moore,Chair,Furniture,5,272.67,West
10432,2025-11-07,David Jones,Tablet,Electronics,1,602.56,West
10433,2025-09-05,David Jones,Laptop,Electronics,5,1081.36,South
10434,2026-04-17,Sophia Martinez,Headphones,Accessories,3,115.28,South
10435,2025-01-04,Emma Wilson,Desk,Furniture,3,473.82,South
10436,2025-11-27,Emma Wilson,Monitor,Electronics,1,282.91,North
10437,2025-03-30,Alice Brown,Headphones,Accessories,3,112.87,North
10438,2025-04-22,James Anderson,Desk,Furniture,5,406.39,East
10439,2026-06-01,Alice Brown,Printer,Electronics,4,233.96,South
10440,2026-05-15,Alice Brown,Headphones,Accessories,5,109.91,East
10441,2025-08-18,John Smith,Monitor,Electronics,4,323.76,West
10442,2026-06-04,Sophia Martinez,Mouse,Accessories,1,23.81,West
10443,2026-04-01,Michael Davis,Chair,Furniture,5,228.88,North
10444,2026-02-17,Emma Wilson,Tablet,Electronics,1,604.64,South
10445,2026-12-02,John Smith,Chair,Furniture,1,265.34,North
10446,2026-01-21,William Thomas,Webcam,Accessories,1,83.75,East
10447,2025-10-08,Olivia Miller,Monitor,Electronics,1,328.09,South
10448,2026-08-31,Ava Moore,Tablet,Electronics,3,542.89,West
10449,2025-04-14,Bob Lee,Monitor,Electronics,4,306.78,West
10450,2025-03-20,David Jones,Desk,Furniture,4,456.01,South
10451,2026-06-17,James Anderson,Webcam,Accessories,4,88.49,North
10452,2026-12-13,Sarah Kim,Monitor,Electronics,3,293.06,East
10453,2026-03-03,Emma Wilson,Laptop,Electronics,5,1098.49,South
10454,2025-09-07,Emily Taylor,Headphones,Accessories,3,128.81,West
10455,2025-12-19,Sarah Kim,Laptop,Electronics,1,1278.91,South
10456,2026-08-15,Olivia Miller,Tablet,Electronics,1,637.49,South
10457,2025-01-02,John Smith,Monitor,Electronics,5,294.18,West
10458,2026-04-02,Olivia Miller,Tablet,Electronics,2,592.14,East
10459,2025-08-04,Emily Taylor,Desk,Furniture,5,411.78,North
10460,2026-10-24,William Thomas,Chair,Furniture,1,231.44,North
10461,2025-03-15,Emma Wilson,Headphones,Accessories,2,123.51,North
10462,2026-12-18,James Anderson,Printer,Electronics,4,239.49,West
10463,2025-12-13,Benjamin Jackson,Printer,Electronics,3,213.23,East
10464,2025-12-31,Sophia Martinez,Printer,Electronics,4,205.32,North
10465,2026-08-03,Michael Davis,Headphones,Accessories,4,122.04,West
10466,2026-02-19,William Thomas,Printer,Electronics,1,235.1,West
10467,2025-08-31,Emily Taylor,Headphones,Accessories,3,122.44,West
10468,2025-06-01,David Jones,Keyboard,Accessories,2,72.81,South
10469,2025-05-17,Alice Brown,Headphones,Accessories,1,130.55,East
10470,2026-05-04,David Jones,Mouse,Accessories,1,26.89,South
10471,2026-12-27,Emily Taylor,Printer,Electronics,3,203.15,South
10472,2026-01-10,Sarah Kim,Desk,Furniture,3,434.91,North
10473,2025-09-09,Alice Brown,Webcam,Accessories,1,94.4,West
10474,2026-12-13,Ava Moore,Webcam,Accessories,5,89.57,West
10475,2025-07-05,Emily Taylor,Tablet,Electronics,3,638.31,North
10476,2026-12-11,James Anderson,Headphones,Accessories,3,129.3,South
10477,2025-02-24,Sarah Kim,Chair,Furniture,5,244.33,East
